Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YPR141C	kar3	YFL008W	smc1-259	0.429
YPR141C	kar3	YPR135W	ctf4	0.327
YPR141C	kar3	YGR188C	bub1-supp1	0.279
YPR141C	kar3	YLR045C	stu2-11	0.311
YPR141C	kar3	YDL003W	mcd1-5001	0.225
YPR141C	kar3	YGL093W	spc105-15	0.337
YPR141C	kar3	YDR113C	pds1-128	0.254
YPR141C	kar3	YDL028C	mps1-417	0.211
YPR141C	kar3	YMR117C	spc24-9	0.328
YPR141C	kar3	YGR179C	okp1-5	0.274
YPR141C	kar3	YDL008W	apc11-13	0.217
YPR141C	kar3	YHR191C	ctf8-9	0.286
YMR199W	cln1	YJL118W	yjl118w	0.415
YMR199W	cln1	YMR175W	sip18	0.233
YMR199W	cln1	YMR132C	jlp2	0.204
YMR199W	cln1	YLR464W	ylr464w	0.235
YMR199W	cln1	YNL033W	ynl033w	0.279
YMR199W	cln1	YJL221C	ima4	0.283
YMR199W	cln1	YMR325W	pau19	0.203
YMR199W	cln1	YMR194C-B	cmc4	0.302
YPL138C	spp1	YDR469W	sdc1	0.261
YPL138C	spp1	YAR003W	swd1	0.233
YPL138C	spp1	YPL055C	lge1	0.206
YDL029W	arp2-14	YFL039C	act1-119	0.255
YDL029W	arp2-14	YFL039C	act1-121	0.240
YDL029W	arp2-14	YBR109C	cmd1-8	0.238
YDL029W	arp2-14	YCR009C	rvs161	0.271
YDL029W	arp2-14	YKL203C	tor2-29	0.280
YDL029W	arp2-14	YBR234C	arc40-5001	0.242
YDL029W	arp2-14	YFL039C	act1-136	0.329
YDL029W	arp2-14	YDR276C	pmp3	0.279
YDL029W	arp2-14	YFL039C	act1-4	0.275
YDL029W	arp2-14	YER093C	tsc11-1	0.212
YDL029W	arp2-14	YOR281C	plp2-5001	0.348
YDL029W	arp2-14	YLR370C	arc18	0.283
YDL029W	arp2-14	YDR212W	tcp1-1	0.442
YDL029W	arp2-14	YNR035C	arc35-6	0.273
YDL029W	arp2-14	YJL008C	cct8-5002	0.333
YDL029W	arp2-14	YLR370C	arc18-supp1	0.398
YDL029W	arp2-14	YBR078W	ecm33	0.264
YDL029W	arp2-14	YER093C	tsc11-5	0.216
YDL029W	arp2-14	YDL143W	cct4-1	0.202
YDL029W	arp2-14	YJR064W	cct5-5001	0.365
YDL029W	arp2-14	YGR078C	pac10	0.276
YER147C	scc4-5001	YJL074C	smc3-1	0.527
YER147C	scc4-5001	YMR198W	cik1	0.338
YER147C	scc4-5001	YGL086W	mad1	0.293
YER147C	scc4-5001	YBL034C	stu1-6	0.362
YER147C	scc4-5001	YJR135C	mcm22	0.353
YER147C	scc4-5001	YMR076C	pds5-1	0.363
YER147C	scc4-5001	YFL008W	smc1-2	0.506
YER147C	scc4-5001	YJL030W	mad2	0.285
YER147C	scc4-5001	YDR254W	chl4	0.378
YER147C	scc4-5001	YDR180W	scc2-4	0.561
YER147C	scc4-5001	YDR014W	rad61	0.550
YER147C	scc4-5001	YPL008W	chl1	0.378
YER147C	scc4-5001	YLR381W	ctf3	0.380
YER147C	scc4-5001	YPL233W	nsl1-5	0.235
YER147C	scc4-5001	YDR318W	mcm21	0.434
YER147C	scc4-5001	YPL018W	ctf19	0.433
YER147C	scc4-5001	YOR014W	rts1	0.203
YER147C	scc4-5001	YBR211C	ame1-4	0.208
YER147C	scc4-5001	YPL253C	vik1	0.264
YER147C	scc4-5001	YFL008W	smc1-259	0.571
YER147C	scc4-5001	YPR135W	ctf4	0.293
YER147C	scc4-5001	YGR188C	bub1-supp1	0.299
YER147C	scc4-5001	YDL003W	mcd1-5001	0.212
YER147C	scc4-5001	YGL093W	spc105-15	0.227
YER147C	scc4-5001	YMR117C	spc24-9	0.223
YER147C	scc4-5001	YGR179C	okp1-5	0.263
YFL039C	act1-119	YFL039C	act1-120	0.383
YFL039C	act1-119	YDR388W	rvs167	0.314
YFL039C	act1-119	YFL039C	act1-121	0.527
YFL039C	act1-119	YBL007C	sla1	0.225
YFL039C	act1-119	YLR337C	vrp1-supp1	0.355
YFL039C	act1-119	YBR109C	cmd1-8	0.338
YFL039C	act1-119	YNL138W	srv2-ts	0.248
YFL039C	act1-119	YLL050C	cof1-8	0.272
YFL039C	act1-119	YCR009C	rvs161	0.273
YFL039C	act1-119	YBR234C	arc40-5001	0.207
YFL039C	act1-119	YFL039C	act1-136	0.379
YFL039C	act1-119	YFL039C	act1-159	0.363
YFL039C	act1-119	YNL054W	vac7	0.209
YFL039C	act1-119	YDR276C	pmp3	0.209
YFL039C	act1-119	YFL039C	act1-4	0.356
YFL039C	act1-119	YNL271C	bni1	0.322
YFL039C	act1-119	YNL138W	srv2-2	0.258
YFL039C	act1-119	YLR370C	arc18	0.458
YFL039C	act1-119	YLL050C	cof1-8-supp1	0.282
YFL039C	act1-119	YNR035C	arc35-6	0.350
YFL039C	act1-119	YFL039C	act1-122	0.410
YFL039C	act1-119	YLR370C	arc18-supp1	0.410
YFL039C	act1-119	YFL039C	act1-132	0.476
YFL039C	act1-119	YBR078W	ecm33	0.226
YFL039C	act1-119	YLR337C	vrp1	0.216
YFL039C	act1-119	YKL112W	abf1-103	0.205
YFL039C	act1-119	YOR122C	pfy1-14	0.250
YJL074C	smc3-1	YLR045C	stu2-12	0.217
YJL074C	smc3-1	YMR198W	cik1	0.343
YJL074C	smc3-1	YNR016C	acc1-5009-supp1	0.315
YJL074C	smc3-1	YGL086W	mad1	0.366
YJL074C	smc3-1	YOL076W	mdm20-supp1	0.263
YJL074C	smc3-1	YBL034C	stu1-6	0.381
YJL074C	smc3-1	YJR135C	mcm22	0.313
YJL074C	smc3-1	YMR076C	pds5-1	0.267
YJL074C	smc3-1	YFL008W	smc1-2	0.459
YJL074C	smc3-1	YJL030W	mad2	0.415
YJL074C	smc3-1	YDL139C	scm3-5007	0.255
YJL074C	smc3-1	YDR254W	chl4	0.336
YJL074C	smc3-1	YHR191C	ctf8-162	0.236
YJL074C	smc3-1	YDR180W	scc2-4	0.598
YJL074C	smc3-1	YMR047C	nup116-5024	0.305
YJL074C	smc3-1	YDR014W	rad61	0.431
YJL074C	smc3-1	YPL008W	chl1	0.490
YJL074C	smc3-1	YFR027W	eco1-1	0.352
YJL074C	smc3-1	YLR381W	ctf3	0.348
YJL074C	smc3-1	YDR318W	mcm21	0.362
YJL074C	smc3-1	YEL061C	cin8	0.286
YJL074C	smc3-1	YPL018W	ctf19	0.353
YJL074C	smc3-1	YBL058W	shp1	0.214
YJL074C	smc3-1	YOR014W	rts1	0.279
YJL074C	smc3-1	YPL253C	vik1	0.391
YJL074C	smc3-1	YKL053W	ykl053w	0.203
YJL074C	smc3-1	YFL008W	smc1-259	0.628
YJL074C	smc3-1	YPR135W	ctf4	0.406
YJL074C	smc3-1	YGR188C	bub1-supp1	0.371
YJL074C	smc3-1	YLR045C	stu2-11	0.210
YJL074C	smc3-1	YDL003W	mcd1-5001	0.250
YJL074C	smc3-1	YGL093W	spc105-15	0.320
YJL074C	smc3-1	YDR113C	pds1-128	0.335
YJL074C	smc3-1	YDL028C	mps1-417	0.227
YJL074C	smc3-1	YMR117C	spc24-9	0.203
YJL074C	smc3-1	YHR191C	ctf8-9	0.288
YLR045C	stu2-12	YIL144W	tid3-1	0.270
YLR045C	stu2-12	YMR198W	cik1	0.267
YLR045C	stu2-12	YNR016C	acc1-5009-supp1	0.296
YLR045C	stu2-12	YGL086W	mad1	0.376
YLR045C	stu2-12	YKL052C	ask1-3	0.209
YLR045C	stu2-12	YIR010W	dsn1-8	0.253
YLR045C	stu2-12	YBL034C	stu1-6	0.511
YLR045C	stu2-12	YLR347C	kap95-e126k	0.216
YLR045C	stu2-12	YJR135C	mcm22	0.269
YLR045C	stu2-12	YPL269W	kar9	0.269
YLR045C	stu2-12	YJL030W	mad2	0.323
YLR045C	stu2-12	YDL139C	scm3-5007	0.209
YLR045C	stu2-12	YOR058C	ase1	0.240
YLR045C	stu2-12	YJL013C	mad3	0.202
YLR045C	stu2-12	YDR254W	chl4	0.335
YLR045C	stu2-12	YLR045C	stu2-10	0.557
YLR045C	stu2-12	YDR180W	scc2-4	0.226
YLR045C	stu2-12	YPL008W	chl1	0.231
YLR045C	stu2-12	YLR381W	ctf3	0.296
YLR045C	stu2-12	YPL233W	nsl1-5	0.205
YLR045C	stu2-12	YDR318W	mcm21	0.329
YLR045C	stu2-12	YEL061C	cin8	0.493
YLR045C	stu2-12	YML124C	tub3	0.312
YLR045C	stu2-12	YPL018W	ctf19	0.353
YLR045C	stu2-12	YIL144W	tid3-1-supp1	0.242
YLR045C	stu2-12	YBL058W	shp1	0.331
YLR045C	stu2-12	YMR055C	bub2	0.271
YLR045C	stu2-12	YBR211C	ame1-4	0.229
YLR045C	stu2-12	YPL253C	vik1	0.290
YLR045C	stu2-12	YFL008W	smc1-259	0.211
YLR045C	stu2-12	YGR188C	bub1-supp1	0.222
YLR045C	stu2-12	YGR078C	pac10-supp1	0.223
YLR045C	stu2-12	YLR045C	stu2-11	0.593
YLR045C	stu2-12	YGL093W	spc105-15	0.304
YLR045C	stu2-12	YDR113C	pds1-128	0.223
YLR045C	stu2-12	YGR078C	pac10	0.274
YLR045C	stu2-12	YMR117C	spc24-9	0.252
YLR045C	stu2-12	YGR179C	okp1-5	0.234
YIL144W	tid3-1	YGL086W	mad1	0.233
YIL144W	tid3-1	YKL052C	ask1-3	0.237
YIL144W	tid3-1	YIR010W	dsn1-8	0.338
YIL144W	tid3-1	YDL139C	scm3-5007	0.243
YIL144W	tid3-1	YDR254W	chl4	0.254
YIL144W	tid3-1	YLR045C	stu2-10	0.239
YIL144W	tid3-1	YLR381W	ctf3	0.226
YIL144W	tid3-1	YPL233W	nsl1-5	0.220
YIL144W	tid3-1	YDR318W	mcm21	0.252
YIL144W	tid3-1	YGR113W	dam1-19	0.224
YIL144W	tid3-1	YPL018W	ctf19	0.263
YIL144W	tid3-1	YIL144W	tid3-1-supp1	0.448
YIL144W	tid3-1	YBL058W	shp1	0.210
YIL144W	tid3-1	YBR211C	ame1-4	0.245
YIL144W	tid3-1	YPL253C	vik1	0.234
YIL144W	tid3-1	YOL069W	nuf2-61	0.265
YIL144W	tid3-1	YLR045C	stu2-11	0.210
YIL144W	tid3-1	YGL093W	spc105-15	0.276
YIL144W	tid3-1	YMR117C	spc24-9	0.364
YIL144W	tid3-1	YGR179C	okp1-5	0.213
YMR198W	cik1	YNR016C	acc1-5009-supp1	0.221
YMR198W	cik1	YGL086W	mad1	0.226
YMR198W	cik1	YBL034C	stu1-6	0.293
YMR198W	cik1	YMR076C	pds5-1	0.224
YMR198W	cik1	YFL008W	smc1-2	0.259
YMR198W	cik1	YJL030W	mad2	0.259
YMR198W	cik1	YDL139C	scm3-5007	0.259
YMR198W	cik1	YDR254W	chl4	0.221
YMR198W	cik1	YHR191C	ctf8-162	0.208
YMR198W	cik1	YDR180W	scc2-4	0.342
YMR198W	cik1	YPL008W	chl1	0.279
YMR198W	cik1	YLR381W	ctf3	0.205
YMR198W	cik1	YDR318W	mcm21	0.284
YMR198W	cik1	YEL061C	cin8	0.335
YMR198W	cik1	YPL018W	ctf19	0.272
YMR198W	cik1	YPL253C	vik1	0.297
YMR198W	cik1	YFL008W	smc1-259	0.330
YMR198W	cik1	YPR135W	ctf4	0.241
YMR198W	cik1	YGR188C	bub1-supp1	0.283
YMR198W	cik1	YLR045C	stu2-11	0.250
YMR198W	cik1	YGL093W	spc105-15	0.250
YMR198W	cik1	YDR113C	pds1-128	0.228
YMR198W	cik1	YMR117C	spc24-9	0.225
YMR198W	cik1	YGR179C	okp1-5	0.255
YIR003W	aim21	YOR122C	pfy1-14	0.216
YFL039C	act1-120	YDR388W	rvs167	0.246
YFL039C	act1-120	YFL039C	act1-121	0.383
YFL039C	act1-120	YBL007C	sla1	0.322
YFL039C	act1-120	YLR337C	vrp1-supp1	0.432
YFL039C	act1-120	YCR009C	rvs161	0.268
YFL039C	act1-120	YFL039C	act1-136	0.340
YFL039C	act1-120	YFL039C	act1-159	0.337
YFL039C	act1-120	YFL039C	act1-4	0.206
YFL039C	act1-120	YNL243W	sla2	0.246
YFL039C	act1-120	YNL138W	srv2-2	0.213
YFL039C	act1-120	YLR370C	arc18	0.474
YFL039C	act1-120	YNR035C	arc35-6	0.378
YFL039C	act1-120	YFL039C	act1-122	0.363
YFL039C	act1-120	YLR370C	arc18-supp1	0.257
YFL039C	act1-120	YFL039C	act1-132	0.371
YFL039C	act1-120	YLR337C	vrp1	0.228
YPL240C	hsp82	YER015W	faa2	0.314
YNR016C	acc1-5009-supp1	YGL086W	mad1	0.434
YNR016C	acc1-5009-supp1	YIR010W	dsn1-8	0.243
YNR016C	acc1-5009-supp1	YBL034C	stu1-6	0.257
YNR016C	acc1-5009-supp1	YMR076C	pds5-1	0.240
YNR016C	acc1-5009-supp1	YFL008W	smc1-2	0.225
YNR016C	acc1-5009-supp1	YJL030W	mad2	0.448
YNR016C	acc1-5009-supp1	YDL139C	scm3-5007	0.235
YNR016C	acc1-5009-supp1	YJL013C	mad3	0.240
YNR016C	acc1-5009-supp1	YDR254W	chl4	0.219
YNR016C	acc1-5009-supp1	YLR045C	stu2-10	0.232
YNR016C	acc1-5009-supp1	YDR180W	scc2-4	0.320
YNR016C	acc1-5009-supp1	YMR047C	nup116-5024	0.224
YNR016C	acc1-5009-supp1	YPL008W	chl1	0.305
YNR016C	acc1-5009-supp1	YFR027W	eco1-1	0.270
YNR016C	acc1-5009-supp1	YPL253C	vik1	0.236
YNR016C	acc1-5009-supp1	YFL008W	smc1-259	0.257
YNR016C	acc1-5009-supp1	YPR135W	ctf4	0.216
YNR016C	acc1-5009-supp1	YLR045C	stu2-11	0.227
YNR016C	acc1-5009-supp1	YGL093W	spc105-15	0.396
YNR016C	acc1-5009-supp1	YDR113C	pds1-128	0.527
YNR016C	acc1-5009-supp1	YMR117C	spc24-9	0.288
YNR016C	acc1-5009-supp1	YGR179C	okp1-5	0.224
YGL086W	mad1	YKL052C	ask1-3	0.260
YGL086W	mad1	YIR010W	dsn1-8	0.354
YGL086W	mad1	YBL034C	stu1-6	0.415
YGL086W	mad1	YJR135C	mcm22	0.320
YGL086W	mad1	YOL069W	nuf2-5001	0.218
YGL086W	mad1	YMR076C	pds5-1	0.256
YGL086W	mad1	YFL008W	smc1-2	0.254
YGL086W	mad1	YJL030W	mad2	0.691
YGL086W	mad1	YDL139C	scm3-5007	0.317
YGL086W	mad1	YJL013C	mad3	0.421
YGL086W	mad1	YDR254W	chl4	0.381
YGL086W	mad1	YHR191C	ctf8-162	0.239
YGL086W	mad1	YLR045C	stu2-10	0.285
YGL086W	mad1	YDR180W	scc2-4	0.288
YGL086W	mad1	YDR014W	rad61	0.264
YGL086W	mad1	YPL008W	chl1	0.232
YGL086W	mad1	YLR381W	ctf3	0.331
YGL086W	mad1	YPL233W	nsl1-5	0.253
YGL086W	mad1	YDR318W	mcm21	0.380
YGL086W	mad1	YGR113W	dam1-19	0.231
YGL086W	mad1	YEL061C	cin8	0.241
YGL086W	mad1	YPL233W	nsl1-6	0.230
YGL086W	mad1	YML124C	tub3	0.297
YGL086W	mad1	YPL018W	ctf19	0.370
YGL086W	mad1	YBL058W	shp1	0.325
YGL086W	mad1	YOR014W	rts1	0.280
YGL086W	mad1	YDR150W	num1	0.222
YGL086W	mad1	YBR211C	ame1-4	0.350
YGL086W	mad1	YPL253C	vik1	0.427
YGL086W	mad1	YFL008W	smc1-259	0.305
YGL086W	mad1	YOL069W	nuf2-61	0.252
YGL086W	mad1	YGR188C	bub1-supp1	0.449
YGL086W	mad1	YGR140W	cbf2-1	0.251
YGL086W	mad1	YLR045C	stu2-11	0.342
YGL086W	mad1	YGL093W	spc105-15	0.612
YGL086W	mad1	YDR113C	pds1-128	0.482
YGL086W	mad1	YDL028C	mps1-417	0.254
YGL086W	mad1	YMR117C	spc24-9	0.437
YGL086W	mad1	YGR179C	okp1-5	0.326
YGL086W	mad1	YHR191C	ctf8-9	0.231
YGL086W	mad1	YER133W	glc7-12	0.256
YDR388W	rvs167	YFL039C	act1-121	0.266
YDR388W	rvs167	YBL007C	sla1	0.239
YDR388W	rvs167	YLR337C	vrp1-supp1	0.353
YDR388W	rvs167	YBR109C	cmd1-8	0.209
YDR388W	rvs167	YCR009C	rvs161	0.486
YDR388W	rvs167	YFL039C	act1-136	0.211
YDR388W	rvs167	YNL054W	vac7	0.221
YDR388W	rvs167	YDR276C	pmp3	0.271
YDR388W	rvs167	YLR370C	arc18	0.310
YDR388W	rvs167	YNR035C	arc35-6	0.230
YDR388W	rvs167	YFL039C	act1-122	0.299
YDR388W	rvs167	YFL039C	act1-132	0.304
YDR388W	rvs167	YNL084C	end3-supp1	0.292
YDR388W	rvs167	YLR337C	vrp1	0.300
YAL024C	lte1-supp1	YAR019C	cdc15-2	0.228
YAL024C	lte1-supp1	YAR007C	rfa1-m2	0.218
YAL024C	lte1-supp1	YFR004W	rpn11-8	0.241
YAL024C	lte1-supp1	YGR092W	dbf2-2	0.209
YAL024C	lte1-supp1	YFR004W	rpn11-14	0.303
YAL024C	lte1-supp1	YGR092W	dbf2-3	0.205
YAL024C	lte1-supp1	YPR119W	clb2	0.265
YAL024C	lte1-supp1	YPR108W	rpn7-3	0.209
YAL024C	lte1-supp1	YHR191C	ctf8-9	0.217
YNL181W	pbr1-5002	YFL039C	act1-121	0.224
YNL181W	pbr1-5002	YDR373W	frq1-1	0.241
YNL181W	pbr1-5002	YPL158C	aim44	0.240
YNL181W	pbr1-5002	YOR327C	snc2	0.230
YNL181W	pbr1-5002	YGR229C	smi1	0.303
YNL181W	pbr1-5002	YNL181W	pbr1-5005	0.637
YNL181W	pbr1-5002	YNL181W	pbr1-5007	0.540
YNL181W	pbr1-5002	YNL181W	pbr1-5001	0.558
YNL181W	pbr1-5002	YNL181W	pbr1-5006	0.660
YKL052C	ask1-3	YJL030W	mad2	0.263
YKL052C	ask1-3	YDR254W	chl4	0.226
YKL052C	ask1-3	YDR180W	scc2-4	0.211
YKL052C	ask1-3	YMR047C	nup116-5024	0.227
YKL052C	ask1-3	YPL008W	chl1	0.257
YKL052C	ask1-3	YFR027W	eco1-1	0.221
YKL052C	ask1-3	YLR381W	ctf3	0.220
YKL052C	ask1-3	YGR113W	dam1-19	0.283
YKL052C	ask1-3	YPL018W	ctf19	0.220
YKL052C	ask1-3	YBL058W	shp1	0.450
YKL052C	ask1-3	YOR014W	rts1	0.207
YKL052C	ask1-3	YPL253C	vik1	0.212
YKL052C	ask1-3	YFL008W	smc1-259	0.223
YKL052C	ask1-3	YPR135W	ctf4	0.265
YKL052C	ask1-3	YPR119W	clb2	0.220
YKL052C	ask1-3	YOR261C	rpn8-5007	0.215
YKL052C	ask1-3	YER133W	glc7-12	0.212
YDR469W	sdc1	YAR003W	swd1	0.502
YDR469W	sdc1	YGL244W	rtf1	0.373
YDR469W	sdc1	YBR175W	swd3	0.454
YDR469W	sdc1	YPL055C	lge1	0.400
YDR469W	sdc1	YHR119W	set1	0.388
YIR010W	dsn1-8	YJR135C	mcm22	0.265
YIR010W	dsn1-8	YJL030W	mad2	0.389
YIR010W	dsn1-8	YDL139C	scm3-5007	0.352
YIR010W	dsn1-8	YDR254W	chl4	0.310
YIR010W	dsn1-8	YLR381W	ctf3	0.268
YIR010W	dsn1-8	YPL233W	nsl1-5	0.459
YIR010W	dsn1-8	YDR318W	mcm21	0.302
YIR010W	dsn1-8	YPL233W	nsl1-6	0.422
YIR010W	dsn1-8	YPL018W	ctf19	0.309
YIR010W	dsn1-8	YBR211C	ame1-4	0.384
YIR010W	dsn1-8	YOL069W	nuf2-61	0.226
YIR010W	dsn1-8	YGR188C	bub1-supp1	0.224
YIR010W	dsn1-8	YGR140W	cbf2-1	0.330
YIR010W	dsn1-8	YGL093W	spc105-15	0.504
YIR010W	dsn1-8	YOL097C	wrs1-5003	0.241
YIR010W	dsn1-8	YMR117C	spc24-9	0.447
YIR010W	dsn1-8	YGR179C	okp1-5	0.385
YML115C	van1	YBR109C	cmd1-8	0.262
YML115C	van1	YDR162C	nbp2	0.247
YML115C	van1	YFL039C	act1-159	0.255
YML115C	van1	YPL066W	rgl1	0.215
YML115C	van1	YHR030C	slt2	0.234
YML115C	van1	YNR035C	arc35-6	0.203
YML115C	van1	YGR229C	smi1	0.249
YML115C	van1	YJL095W	bck1	0.229
YML115C	van1	YNL181W	pbr1-5005	0.235
YML115C	van1	YDR524C-B	ydr524c-b	0.270
YML115C	van1	YNL322C	kre1	0.213
YFL039C	act1-121	YBL007C	sla1	0.256
YFL039C	act1-121	YLR337C	vrp1-supp1	0.268
YFL039C	act1-121	YBR109C	cmd1-8	0.309
YFL039C	act1-121	YNL138W	srv2-ts	0.206
YFL039C	act1-121	YCR009C	rvs161	0.253
YFL039C	act1-121	YFL039C	act1-136	0.356
YFL039C	act1-121	YFL039C	act1-159	0.347
YFL039C	act1-121	YFL039C	act1-4	0.309
YFL039C	act1-121	YNL271C	bni1	0.230
YFL039C	act1-121	YNL138W	srv2-2	0.206
YFL039C	act1-121	YLR370C	arc18	0.417
YFL039C	act1-121	YNR035C	arc35-6	0.325
YFL039C	act1-121	YFL039C	act1-122	0.381
YFL039C	act1-121	YLR370C	arc18-supp1	0.353
YFL039C	act1-121	YFL039C	act1-132	0.471
YFL039C	act1-121	YLR337C	vrp1	0.219
YFL039C	act1-121	YKL112W	abf1-103	0.279
YFL039C	act1-121	YNL181W	pbr1-5007	0.202
YFL039C	act1-121	YOR122C	pfy1-14	0.255
YFL039C	act1-121	YNL181W	pbr1-5001	0.235
YPL261C	ypl261c	YPL256C	cln2	0.221
YBL007C	sla1	YLR337C	vrp1-supp1	0.327
YBL007C	sla1	YBR109C	cmd1-8	0.228
YBL007C	sla1	YCR009C	rvs161	0.235
YBL007C	sla1	YFL039C	act1-159	0.370
YBL007C	sla1	YHR030C	slt2	0.226
YBL007C	sla1	YDR276C	pmp3	0.234
YBL007C	sla1	YNL243W	sla2	0.213
YBL007C	sla1	YNL138W	srv2-2	0.206
YBL007C	sla1	YLR370C	arc18	0.343
YBL007C	sla1	YNR035C	arc35-6	0.387
YBL007C	sla1	YGR229C	smi1	0.203
YBL007C	sla1	YFL039C	act1-122	0.353
YBL007C	sla1	YLR370C	arc18-supp1	0.227
YBL007C	sla1	YJL095W	bck1	0.219
YBL007C	sla1	YFL039C	act1-132	0.326
YBL007C	sla1	YBL061C	skt5	0.200
YBL007C	sla1	YNL084C	end3-supp1	0.436
YBL007C	sla1	YGL012W	erg4	0.271
YBL007C	sla1	YBL047C	ede1	0.315
YPL160W	cdc60-ts	YKL189W	hym1-15	0.302
YOL076W	mdm20-supp1	YFR004W	rpn11-8	0.207
YOL076W	mdm20-supp1	YDR180W	scc2-4	0.200
YOL076W	mdm20-supp1	YPL008W	chl1	0.255
YOL076W	mdm20-supp1	YFR027W	eco1-1	0.203
YOL076W	mdm20-supp1	YDR318W	mcm21	0.222
YOL076W	mdm20-supp1	YOR014W	rts1	0.216
YOL076W	mdm20-supp1	YDR113C	pds1-128	0.223
YBL034C	stu1-6	YJR135C	mcm22	0.276
YBL034C	stu1-6	YPL269W	kar9	0.210
YBL034C	stu1-6	YMR076C	pds5-1	0.288
YBL034C	stu1-6	YFL008W	smc1-2	0.304
YBL034C	stu1-6	YJL030W	mad2	0.415
YBL034C	stu1-6	YDL139C	scm3-5007	0.237
YBL034C	stu1-6	YOR058C	ase1	0.220
YBL034C	stu1-6	YDR254W	chl4	0.315
YBL034C	stu1-6	YLR045C	stu2-10	0.446
YBL034C	stu1-6	YDR180W	scc2-4	0.370
YBL034C	stu1-6	YDR014W	rad61	0.267
YBL034C	stu1-6	YPL008W	chl1	0.312
YBL034C	stu1-6	YBL034C	stu1-7	0.334
YBL034C	stu1-6	YLR381W	ctf3	0.299
YBL034C	stu1-6	YDR149C	ydr149c	0.256
YBL034C	stu1-6	YDR318W	mcm21	0.353
YBL034C	stu1-6	YEL061C	cin8	0.527
YBL034C	stu1-6	YML124C	tub3	0.314
YBL034C	stu1-6	YPL018W	ctf19	0.346
YBL034C	stu1-6	YBL058W	shp1	0.275
YBL034C	stu1-6	YMR055C	bub2	0.227
YBL034C	stu1-6	YBR211C	ame1-4	0.224
YBL034C	stu1-6	YPL253C	vik1	0.336
YBL034C	stu1-6	YFL008W	smc1-259	0.347
YBL034C	stu1-6	YGR188C	bub1-supp1	0.287
YBL034C	stu1-6	YGR078C	pac10-supp1	0.383
YBL034C	stu1-6	YLR045C	stu2-11	0.471
YBL034C	stu1-6	YGL093W	spc105-15	0.335
YBL034C	stu1-6	YER013W	prp22-1	0.220
YBL034C	stu1-6	YDR113C	pds1-128	0.224
YBL034C	stu1-6	YDL028C	mps1-417	0.209
YBL034C	stu1-6	YGR078C	pac10	0.340
YBL034C	stu1-6	YMR117C	spc24-9	0.259
YBL034C	stu1-6	YGR179C	okp1-5	0.214
YPR055W	sec8-6	YDR166C	sec5-24	0.440
YPR055W	sec8-6	YJL085W	exo70-29/37	0.333
YPR055W	sec8-6	YIL118W	rho3-ser228	0.373
YPR055W	sec8-6	YLR166C	sec10-2	0.581
YPR055W	sec8-6	YOR327C	snc2	0.253
YPR055W	sec8-6	YER008C	sec3-2	0.498
YPR055W	sec8-6	YDR164C	sec1-1	0.256
YPR055W	sec8-6	YIL118W	rho3-1	0.328
YPR055W	sec8-6	YAL026C	drs2-supp1	0.206
YPR055W	sec8-6	YJL085W	exo70-29/37-supp1	0.299
YLR347C	kap95-e126k	YMR047C	nup116-5024	0.221
YLR347C	kap95-e126k	YGL093W	spc105-15	0.208
YLR337C	vrp1-supp1	YLL050C	cof1-8	0.242
YLR337C	vrp1-supp1	YFL039C	act1-136	0.262
YLR337C	vrp1-supp1	YNL054W	vac7	0.201
YLR337C	vrp1-supp1	YDR276C	pmp3	0.212
YLR337C	vrp1-supp1	YOR036W	pep12	0.262
YLR337C	vrp1-supp1	YNL138W	srv2-2	0.207
YLR337C	vrp1-supp1	YLR370C	arc18	0.449
YLR337C	vrp1-supp1	YNR035C	arc35-6	0.363
YLR337C	vrp1-supp1	YFL039C	act1-132	0.401
YLR337C	vrp1-supp1	YNL084C	end3-supp1	0.336
YBR109C	cmd1-8	YNL138W	srv2-ts	0.248
YBR109C	cmd1-8	YLL050C	cof1-8	0.236
YBR109C	cmd1-8	YAL041W	cdc24-11	0.242
YBR109C	cmd1-8	YJL099W	chs6	0.280
YBR109C	cmd1-8	YPL269W	kar9	0.229
YBR109C	cmd1-8	YJR076C	cdc11-3	0.219
YBR109C	cmd1-8	YNL079C	tpm1-supp1	0.303
YBR109C	cmd1-8	YBR023C	chs3	0.277
YBR109C	cmd1-8	YNL079C	tpm1-supp1a	0.261
YBR109C	cmd1-8	YFL039C	act1-136	0.237
YBR109C	cmd1-8	YGR228W	ygr228w	0.213
YBR109C	cmd1-8	YFL039C	act1-159	0.296
YBR109C	cmd1-8	YBL062W	ybl062w	0.312
YBR109C	cmd1-8	YIL118W	rho3-ser228	0.224
YBR109C	cmd1-8	YJR076C	cdc11-1	0.207
YBR109C	cmd1-8	YHR030C	slt2	0.235
YBR109C	cmd1-8	YNL298W	cla4	0.248
YBR109C	cmd1-8	YOR327C	snc2	0.205
YBR109C	cmd1-8	YFL039C	act1-4	0.325
YBR109C	cmd1-8	YJR076C	cdc11-2	0.211
YBR109C	cmd1-8	YOR326W	myo2-16	0.430
YBR109C	cmd1-8	YNL271C	bni1	0.523
YBR109C	cmd1-8	YNL138W	srv2-2	0.258
YBR109C	cmd1-8	YLR370C	arc18	0.344
YBR109C	cmd1-8	YNR035C	arc35-6	0.315
YBR109C	cmd1-8	YFL039C	act1-122	0.303
