Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YDR470C	ugo1	YLR069C	mef1	0.230
YDR470C	ugo1	YBL080C	pet112	0.255
YDR470C	ugo1	YDR296W	mhr1	0.236
YDR470C	ugo1	YPR047W	msf1	0.245
YDR470C	ugo1	YMR293C	her2	0.373
YDR470C	ugo1	YNL252C	mrpl17	0.208
YDR470C	ugo1	YHR060W	vma22	0.214
YCR077C	pat1	YNL147W	lsm7	0.237
YCR077C	pat1	YER165W	pab1-5001	0.207
YCR077C	pat1	YCR093W	cdc39-1	0.221
YCR077C	pat1	YDR378C	lsm6	0.458
YCR077C	pat1	YGL014W	puf4	0.239
YCR077C	pat1	YJL124C	lsm1	0.745
YCR077C	pat1	YLR438C-A	lsm3-5002	0.384
YCR077C	pat1	YAL021C	ccr4	0.211
YCR077C	pat1	YCR079W	ptc6	0.249
YHR142W	chs7	YBR038W	chs2-5006	0.234
YHR142W	chs7	YER155C	bem2	0.233
YHR142W	chs7	YNL233W	bni4	0.297
YHR142W	chs7	YLR330W	chs5	0.344
YHR142W	chs7	YBR109C	cmd1-8	0.241
YHR142W	chs7	YJL099W	chs6	0.456
YHR142W	chs7	YBR023C	chs3	0.570
YHR142W	chs7	YDR162C	nbp2	0.207
YHR142W	chs7	YBL062W	ybl062w	0.519
YHR142W	chs7	YHR030C	slt2	0.303
YHR142W	chs7	YJL095W	bck1	0.360
YHR142W	chs7	YBR078W	ecm33	0.263
YHR142W	chs7	YBL061C	skt5	0.633
YBL102W	sft2	YGR089W	nnf2	0.248
YBL102W	sft2	YGL137W	sec27-1	0.245
YBL102W	sft2	YBR254C	trs20-5001	0.204
YBL102W	sft2	YFR051C	ret2-1	0.244
YBL102W	sft2	YIL004C	bet1-1	0.204
YBL102W	sft2	YDR468C	tlg1-5005	0.334
YBL102W	sft2	YMR274C	rce1	0.399
YBL102W	sft2	YPL051W	arl3	0.292
YBL102W	sft2	YBR080C	sec18-1	0.239
YBL102W	sft2	YGR120C	cog2-1	0.403
YBL102W	sft2	YJL004C	sys1	0.273
YBL102W	sft2	YMR197C	vti1-2	0.352
YBL102W	sft2	YER122C	glo3	0.215
YBL102W	sft2	YKL196C	ykt6-5001	0.244
YBL102W	sft2	YDR108W	trs85	0.296
YBL102W	sft2	YFL038C	ypt1-3	0.346
YBL102W	sft2	YDL145C	cop1-1	0.250
YBL102W	sft2	YJR032W	cpr7	0.229
YBL102W	sft2	YPL010W	ret3-1	0.240
YBL102W	sft2	YGL054C	erv14	0.248
YBL102W	sft2	YDR238C	sec26-f856aw860a	0.301
YBL102W	sft2	YLR268W	sec22-1	0.259
YBL102W	sft2	YNL041C	cog6	0.314
YBL102W	sft2	YJL123C	mtc1	0.343
YBL102W	sft2	YLR268W	sec22-supp1	0.241
YBL102W	sft2	YLR309C	imh1	0.236
YBL102W	sft2	YGL005C	cog7	0.220
YBL102W	sft2	YML071C	cog8	0.266
YBL102W	sft2	YBL050W	sec17-1	0.370
YBL102W	sft2	YBR164C	arl1	0.297
YBL102W	sft2	YOR216C	rud3	0.278
YBL102W	sft2	YLL038C	ent4	0.209
YBL102W	sft2	YMR292W	got1	0.317
YBL102W	sft2	YDL100C	get3	0.287
YBL102W	sft2	YER157W	cog3-2	0.282
YBL102W	sft2	YMR197C	vti1-11-supp1	0.386
YBL102W	sft2	YDR189W	sly1-ts	0.344
YBL102W	sft2	YDL058W	uso1-1	0.404
YBL102W	sft2	YHL031C	gos1-supp1	0.247
YBL102W	sft2	YPR105C	cog4-5004	0.297
YBL102W	sft2	YKR006C	mrpl13	0.295
YBL102W	sft2	YGL020C	get1	0.293
YLL021W	spa2	YNL233W	bni4	0.275
YLL021W	spa2	YBR023C	chs3	0.204
YLL021W	spa2	YHR030C	slt2	0.222
YLL021W	spa2	YNL271C	bni1	0.288
YLL021W	spa2	YJL095W	bck1	0.217
YLL021W	spa2	YBL061C	skt5	0.237
YLL021W	spa2	YLR319C	bud6	0.244
YBR156C	sli15	YPL079W	rpl21b	0.230
YBR156C	sli15	YDR025W	rps11a	0.450
YBR156C	sli15	YBR017C	kap104	0.591
YBR156C	sli15	YER117W	rpl23b	0.451
YGL022W	stt3-2	YEL002C	wbp1-2	0.353
YGL022W	stt3-2	YMR307W	gas1	0.297
YGL022W	stt3-2	YEL002C	wbp1-1	0.413
YGL022W	stt3-2	YLR459W	gab1-1	0.279
YGL022W	stt3-2	YML115C	van1	0.350
YGL022W	stt3-2	YDL006W	ptc1	0.207
YGL022W	stt3-2	YFL025C	bst1	0.212
YGL022W	stt3-2	YDR162C	nbp2	0.237
YGL022W	stt3-2	YJL029C	vps53-supp1	0.218
YGL022W	stt3-2	YDR525W	api2	0.243
YGL022W	stt3-2	YDR245W	mnn10-supp1	0.206
YGL022W	stt3-2	YDR389W	sac7	0.204
YGL022W	stt3-2	YHR188C	gpi16-5001	0.326
YGL022W	stt3-2	YCR044C	per1-supp1	0.238
YGL022W	stt3-2	YDR331W	gpi8-5001	0.227
YDR145W	taf12-ts23	YGL016W	kap122	0.267
YDR145W	taf12-ts23	YDR167W	taf10-5004	0.403
YDR145W	taf12-ts23	YDR167W	taf10-5002	0.631
YDR145W	taf12-ts23	YBR198C	taf5-15	0.280
YDR145W	taf12-ts23	YGR274C	taf1-2	0.363
YDR145W	taf12-ts23	YMR005W	taf4-18	0.361
YDR145W	taf12-ts23	YKR062W	tfa2-45	0.257
YDR145W	taf12-ts23	YPR070W	med1	0.254
YDR145W	taf12-ts23	YDR145W	taf12-9	0.617
YDR145W	taf12-ts23	YDR145W	taf12-w486stop	0.595
YDR145W	taf12-ts23	YDR145W	taf12-l446a	0.365
YDR145W	taf12-ts23	YML114C	taf8-7	0.320
YDR145W	taf12-ts23	YOR194C	toa1-5001	0.375
YDR145W	taf12-ts23	YML098W	taf13-1	0.352
YDR145W	taf12-ts23	YGR274C	taf1-1	0.242
YDR145W	taf12-ts23	YPL011C	taf3-5002	0.407
YDR145W	taf12-ts23	YGL127C	soh1	0.280
YDR145W	taf12-ts23	YDR145W	taf12-l464a	0.513
YDR145W	taf12-ts23	YGL112C	taf6-ts	0.404
YHR107C	cdc12-td	YCR002C	cdc10-4	0.233
YHR107C	cdc12-td	YHR107C	cdc12-1	0.206
YHR107C	cdc12-td	YJR076C	cdc11-5	0.237
YHR107C	cdc12-td	YJR076C	cdc11-1	0.241
YHR107C	cdc12-td	YNL298W	cla4	0.209
YHR107C	cdc12-td	YJR076C	cdc11-4	0.235
YBR038W	chs2-5006	YEL002C	wbp1-2	0.290
YBR038W	chs2-5006	YCR002C	cdc10-4	0.260
YBR038W	chs2-5006	YHR107C	cdc12-1	0.256
YBR038W	chs2-5006	YLR110C	ccw12	0.223
YBR038W	chs2-5006	YEL002C	wbp1-1	0.217
YBR038W	chs2-5006	YML115C	van1	0.222
YBR038W	chs2-5006	YBR109C	cmd1-8	0.289
YBR038W	chs2-5006	YJL099W	chs6	0.222
YBR038W	chs2-5006	YBR023C	chs3	0.316
YBR038W	chs2-5006	YJR075W	hoc1	0.212
YBR038W	chs2-5006	YJR076C	cdc11-5	0.241
YBR038W	chs2-5006	YJR076C	cdc11-1	0.253
YBR038W	chs2-5006	YNL152W	inn1-5007	0.316
YBR038W	chs2-5006	YNL298W	cla4	0.256
YBR038W	chs2-5006	YJR076C	cdc11-2	0.283
YBR038W	chs2-5006	YNL271C	bni1	0.219
YBR038W	chs2-5006	YBL061C	skt5	0.312
YGR089W	nnf2	YDR238C	sec26-11d26	0.204
YGR089W	nnf2	YGL137W	sec27-1	0.230
YGR089W	nnf2	YOR109W	inp53	0.233
YGR089W	nnf2	YBR254C	trs20-5001	0.213
YGR089W	nnf2	YFR051C	ret2-1	0.231
YGR089W	nnf2	YMR123W	pkr1	0.209
YGR089W	nnf2	YDR320C	swa2-supp1	0.267
YGR089W	nnf2	YMR274C	rce1	0.288
YGR089W	nnf2	YPL051W	arl3	0.217
YGR089W	nnf2	YGR120C	cog2-1	0.229
YGR089W	nnf2	YMR197C	vti1-2	0.268
YGR089W	nnf2	YDR153C	ent5	0.203
YGR089W	nnf2	YDR108W	trs85	0.244
YGR089W	nnf2	YFL038C	ypt1-3	0.284
YGR089W	nnf2	YDL145C	cop1-1	0.250
YGR089W	nnf2	YPL010W	ret3-1	0.229
YGR089W	nnf2	YDR238C	sec26-f856aw860a	0.207
YGR089W	nnf2	YNL041C	cog6	0.216
YGR089W	nnf2	YGL005C	cog7	0.207
YGR089W	nnf2	YBR164C	arl1	0.248
YGR089W	nnf2	YMR292W	got1	0.213
YGR089W	nnf2	YMR197C	vti1-11-supp1	0.228
YGR089W	nnf2	YDL058W	uso1-1	0.235
YGR089W	nnf2	YOR370C	mrs6-2	0.224
YLR026C	sed5-1	YIL004C	bet1-1	0.274
YLR026C	sed5-1	YDR468C	tlg1-5005	0.309
YLR026C	sed5-1	YER157W	cog3-1	0.294
YLR026C	sed5-1	YLR262C	ypt6	0.290
YLR026C	sed5-1	YLR039C	ric1	0.313
YLR026C	sed5-1	YMR197C	vti1-2	0.289
YLR026C	sed5-1	YKL196C	ykt6-5001	0.384
YLR026C	sed5-1	YPR105C	cog4-5005	0.304
YLR026C	sed5-1	YLR268W	sec22-3	0.213
YLR026C	sed5-1	YLR078C	bos1-1	0.419
YLR026C	sed5-1	YLR268W	sec22-1	0.328
YLR026C	sed5-1	YNL041C	cog6	0.294
YLR026C	sed5-1	YLR268W	sec22-supp1	0.244
YLR026C	sed5-1	YGL005C	cog7	0.294
YLR026C	sed5-1	YML071C	cog8	0.287
YLR026C	sed5-1	YKR068C	bet3-5001	0.201
YLR026C	sed5-1	YJL031C	bet4-5007	0.202
YLR026C	sed5-1	YMR197C	vti1-11	0.338
YLR026C	sed5-1	YDR137W	rgp1	0.270
YLR026C	sed5-1	YER157W	cog3-2	0.249
YLR026C	sed5-1	YMR197C	vti1-11-supp1	0.451
YLR026C	sed5-1	YHL031C	gos1-supp1	0.437
YLR026C	sed5-1	YGL020C	get1	0.254
YBR098W	mms4	YBR100W	ybr100w	0.450
YBR098W	mms4	YPL024W	rmi1-supp1	0.266
YBR098W	mms4	YOR217W	rfc1-5002	0.219
YBR098W	mms4	YBR099C	ybr099c	0.483
YBR098W	mms4	YDR386W	mus81	0.579
YBR098W	mms4	YDL064W	ubc9-2	0.214
YBR098W	mms4	YHR154W	rtt107	0.225
YBR098W	mms4	YLR320W	mms22	0.231
YBR098W	mms4	YDL105W	nse4-5001	0.341
YBR098W	mms4	YBR087W	rfc5-1	0.214
YBR098W	mms4	YPL020C	ulp1-333	0.241
YBR098W	mms4	YHR031C	rrm3	0.243
YBR098W	mms4	YDR288W	nse3-ts3	0.300
YBR098W	mms4	YDL105W	nse4-ts3	0.235
YBR098W	mms4	YDR363W	esc2	0.303
YBR098W	mms4	YLR383W	smc6-9	0.266
YBR098W	mms4	YDL105W	nse4-ts2	0.232
YBR098W	mms4	YAR007C	rfa1-m2	0.243
YBR098W	mms4	YMR224C	mre11	0.292
YBR098W	mms4	YDR288W	nse3-ts4	0.301
YBR098W	mms4	YLR007W	nse1-16	0.304
YBR098W	mms4	YOR144C	elg1	0.236
YBR098W	mms4	YDL105W	nse4-ts4	0.238
YBR098W	mms4	YEL019C	mms21-1	0.288
YBR098W	mms4	YML023C	nse5-ts4	0.304
YBR098W	mms4	YDR369C	xrs2	0.249
YBR098W	mms4	YPL194W	ddc1	0.220
YBR098W	mms4	YER038C	kre29-ts2	0.291
YBR098W	mms4	YJL092W	srs2	0.371
YBR098W	mms4	YPR180W	aos1-5019	0.255
YBR098W	mms4	YNL218W	mgs1	0.353
YBR098W	mms4	YOL034W	smc5-6	0.259
YBR098W	mms4	YLR234W	top3-supp1	0.302
YBR098W	mms4	YPL024W	rmi1	0.282
YBR098W	mms4	YMR190C	sgs1	0.344
YBR098W	mms4	YDR510W	smt3aiir	0.240
YBR098W	mms4	YNL250W	rad50	0.277
YBR098W	mms4	YLR235C	ylr235c-supp1	0.261
YBR098W	mms4	YDL105W	nse4-ts1	0.232
YBR098W	mms4	YDR510W	smt3-331	0.301
YBR100W	ybr100w	YPL024W	rmi1-supp1	0.293
YBR100W	ybr100w	YCL060C	ycl060c	0.232
YBR100W	ybr100w	YOR368W	rad17	0.212
YBR100W	ybr100w	YBR099C	ybr099c	0.620
YBR100W	ybr100w	YDR386W	mus81	0.528
YBR100W	ybr100w	YDL064W	ubc9-2	0.298
YBR100W	ybr100w	YDL105W	nse4-5001	0.429
YBR100W	ybr100w	YBR087W	rfc5-1	0.312
YBR100W	ybr100w	YPL020C	ulp1-333	0.257
YBR100W	ybr100w	YHR031C	rrm3	0.245
YBR100W	ybr100w	YCL061C	mrc1	0.265
YBR100W	ybr100w	YDR288W	nse3-ts3	0.345
YBR100W	ybr100w	YDL105W	nse4-ts3	0.407
YBR100W	ybr100w	YDR363W	esc2	0.276
YBR100W	ybr100w	YLR383W	smc6-9	0.231
YBR100W	ybr100w	YDL105W	nse4-ts2	0.402
YBR100W	ybr100w	YAR007C	rfa1-m2	0.277
YBR100W	ybr100w	YMR224C	mre11	0.297
YBR100W	ybr100w	YDR288W	nse3-ts4	0.343
YBR100W	ybr100w	YLR007W	nse1-16	0.455
YBR100W	ybr100w	YDL105W	nse4-ts4	0.355
YBR100W	ybr100w	YML023C	nse5-ts4	0.302
YBR100W	ybr100w	YDR369C	xrs2	0.247
YBR100W	ybr100w	YPL194W	ddc1	0.245
YBR100W	ybr100w	YOL034W	smc5-6	0.300
YBR100W	ybr100w	YLR234W	top3-supp1	0.291
YBR100W	ybr100w	YMR190C	sgs1	0.399
YBR100W	ybr100w	YLR235C	ylr235c-supp1	0.274
YBR100W	ybr100w	YDL105W	nse4-ts1	0.412
YBR100W	ybr100w	YDR510W	smt3-331	0.304
YCR094W	cdc50	YDR320C	swa2	0.244
YCR094W	cdc50	YJR060W	cbf1	0.215
YCR094W	cdc50	YGL005C	cog7	0.207
YCR094W	cdc50	YEL042W	gda1	0.212
YDR078C	shu2	YGL016W	kap122	0.361
YDR078C	shu2	YER093C-A	aim11	0.422
YDR078C	shu2	YPL038W-A	ypl038w-a	0.208
YDR078C	shu2	YPL123C	rny1	0.361
YDR078C	shu2	YBR181C	rps6b	0.316
YDR078C	shu2	YDR471W	rpl27b	0.297
YDR078C	shu2	YDL225W	shs1	0.273
YDR078C	shu2	YMR122W-A	ncw1	0.365
YDR078C	shu2	YLL045C	rpl8b	0.352
YNL021W	hda1	YOR275C	rim20	0.213
YNL021W	hda1	YDR295C	hda2	0.405
YNL021W	hda1	YDL002C	nhp10	0.202
YNL021W	hda1	YGR122W	ygr122w	0.239
YNL021W	hda1	YPR179C	hda3	0.496
YHR200W	rpn10	YGR135W	pre9	0.249
YHR200W	rpn10	YGL048C	rpt6-20	0.207
YHR200W	rpn10	YFR052W	rpn12-1	0.262
YHR200W	rpn10	YDL097C	rpn6-1	0.250
YHR200W	rpn10	YDR363W-A	sem1	0.219
YHR200W	rpn10	YOR259C	rpt4-145	0.212
YHR200W	rpn10	YDL147W	rpn5-1	0.281
YHR200W	rpn10	YGL048C	rpt6-25	0.282
YHR200W	rpn10	YOR261C	rpn8-5008	0.243
YHR200W	rpn10	YFR004W	rpn11-8	0.311
YHR200W	rpn10	YPR103W	pre2-1-supp1	0.202
YHR200W	rpn10	YFR004W	rpn11-14	0.323
YHR200W	rpn10	YGL048C	rpt6-1-supp1	0.262
YHR200W	rpn10	YOR261C	rpn8-5007	0.247
YBR258C	shg1	YNL082W	pms1	0.200
YCR076C	fub1	YNL082W	pms1-supp1	0.202
YDR462W	mrpl28	YLR091W	gep5	0.352
YDR462W	mrpl28	YMR097C	mtg1-supp1	0.225
YDR462W	mrpl28	YDR065W	rrg1	0.353
YDR462W	mrpl28	YKL170W	mrpl38	0.227
YDR462W	mrpl28	YGR076C	mrpl25	0.267
YDR462W	mrpl28	YDR347W	mrp1	0.300
YDR462W	mrpl28	YHR011W	dia4	0.288
YDR462W	mrpl28	YBR039W	atp3	0.409
YDR462W	mrpl28	YER077C	mrx1	0.298
YDR462W	mrpl28	YLR069C	mef1	0.571
YDR462W	mrpl28	YBL080C	pet112	0.295
YDR462W	mrpl28	YDR296W	mhr1	0.364
YDR462W	mrpl28	YPR047W	msf1	0.283
YDR462W	mrpl28	YMR293C	her2	0.304
YDR462W	mrpl28	YER017C	afg3	0.404
YDR462W	mrpl28	YNL213C	rrg9-supp1	0.253
YDR462W	mrpl28	YNL252C	mrpl17	0.270
YDR462W	mrpl28	YBR268W	mrpl37	0.353
YDR462W	mrpl28	YJR144W	mgm101	0.265
YDR462W	mrpl28	YPL040C	ism1-supp1	0.313
YDR462W	mrpl28	YDR405W	mrp20	0.402
YGL016W	kap122	YDR167W	taf10-5004	0.268
YGL016W	kap122	YDR167W	taf10-5002	0.316
YGL016W	kap122	YBR198C	taf5-15	0.254
YGL016W	kap122	YGR274C	taf1-2	0.201
YGL016W	kap122	YMR005W	taf4-18	0.285
YGL016W	kap122	YPR070W	med1	0.216
YGL016W	kap122	YDR145W	taf12-9	0.272
YGL016W	kap122	YDR145W	taf12-w486stop	0.240
YGL016W	kap122	YML114C	taf8-7	0.268
YGL016W	kap122	YOR194C	toa1-5001	0.283
YGL016W	kap122	YML098W	taf13-1	0.261
YGL016W	kap122	YPL011C	taf3-5002	0.260
YGL016W	kap122	YDR145W	taf12-l464a	0.276
YGL016W	kap122	YMR122W-A	ncw1	0.214
YGL016W	kap122	YGL112C	taf6-ts	0.268
YOR076C	ski7	YLR398C	ski2	0.389
YOR076C	ski7	YPR103W	pre2-1-supp1	0.223
YOR076C	ski7	YGL213C	ski8	0.397
YOR076C	ski7	YPR189W	ski3	0.385
YDR238C	sec26-11d26	YGL137W	sec27-1	0.356
YDR238C	sec26-11d26	YBR254C	trs20-5001	0.234
YDR238C	sec26-11d26	YFR051C	ret2-1	0.476
YDR238C	sec26-11d26	YDR246W	trs23-5001	0.217
YDR238C	sec26-11d26	YDR320C	swa2-supp1	0.324
YDR238C	sec26-11d26	YDR468C	tlg1-5005	0.242
YDR238C	sec26-11d26	YMR274C	rce1	0.271
YDR238C	sec26-11d26	YLR262C	ypt6	0.232
YDR238C	sec26-11d26	YDR320C	swa2	0.241
YDR238C	sec26-11d26	YPL051W	arl3	0.257
YDR238C	sec26-11d26	YGR120C	cog2-1	0.278
YDR238C	sec26-11d26	YLR039C	ric1	0.225
YDR238C	sec26-11d26	YJL004C	sys1	0.259
YDR238C	sec26-11d26	YMR197C	vti1-2	0.270
YDR238C	sec26-11d26	YER122C	glo3	0.429
YDR238C	sec26-11d26	YDR108W	trs85	0.323
YDR238C	sec26-11d26	YFL038C	ypt1-3	0.314
YDR238C	sec26-11d26	YDL145C	cop1-1	0.479
YDR238C	sec26-11d26	YPL010W	ret3-1	0.428
YDR238C	sec26-11d26	YGL054C	erv14	0.352
YDR238C	sec26-11d26	YJR075W	hoc1	0.204
YDR238C	sec26-11d26	YIL076W	sec28	0.346
YDR238C	sec26-11d26	YDR238C	sec26-f856aw860a	0.477
YDR238C	sec26-11d26	YNL041C	cog6	0.269
YDR238C	sec26-11d26	YJL123C	mtc1	0.204
YDR238C	sec26-11d26	YLR268W	sec22-supp1	0.240
YDR238C	sec26-11d26	YGL005C	cog7	0.244
YDR238C	sec26-11d26	YML071C	cog8	0.247
YDR238C	sec26-11d26	YEL031W	spf1	0.253
YDR238C	sec26-11d26	YKR068C	bet3-5001	0.216
YDR238C	sec26-11d26	YBL050W	sec17-1	0.248
YDR238C	sec26-11d26	YBR164C	arl1	0.259
YDR238C	sec26-11d26	YOL018C	tlg2	0.249
YDR238C	sec26-11d26	YDL100C	get3	0.232
YDR238C	sec26-11d26	YDR137W	rgp1	0.231
YDR238C	sec26-11d26	YCR044C	per1-supp1	0.255
YDR238C	sec26-11d26	YER122C	glo3-supp1	0.478
YDR238C	sec26-11d26	YDR189W	sly1-ts	0.266
YDR238C	sec26-11d26	YDL058W	uso1-1	0.300
YDR238C	sec26-11d26	YOR370C	mrs6-2	0.238
YDR238C	sec26-11d26	YLR269C	ylr269c	0.300
YAL040C	cln3	YER111C	swi4	0.202
YAL040C	cln3	YMR071C	tvp18	0.218
YAL040C	cln3	YBR135W	cks1-38	0.340
YKL145W	rpt1-1	YGR135W	pre9	0.324
YKL145W	rpt1-1	YGL048C	rpt6-20	0.400
YKL145W	rpt1-1	YER094C	pup3-5001	0.370
YKL145W	rpt1-1	YFR050C	pre4-5001	0.405
YKL145W	rpt1-1	YFR052W	rpn12-1	0.369
YKL145W	rpt1-1	YDL097C	rpn6-1	0.412
YKL145W	rpt1-1	YOR259C	rpt4-150	0.454
YKL145W	rpt1-1	YDR363W-A	sem1	0.312
YKL145W	rpt1-1	YOR259C	rpt4-145	0.489
YKL145W	rpt1-1	YIR011C	sts1-5001	0.214
YKL145W	rpt1-1	YDL097C	rpn6-5001	0.361
YKL145W	rpt1-1	YPL144W	poc4	0.246
YKL145W	rpt1-1	YDL147W	rpn5-1	0.326
YKL145W	rpt1-1	YPR103W	pre2-1	0.345
YKL145W	rpt1-1	YGR253C	pup2-5001	0.355
YKL145W	rpt1-1	YGL048C	rpt6-25	0.422
YKL145W	rpt1-1	YBR173C	ump1	0.363
YKL145W	rpt1-1	YDL147W	rpn5-5001	0.348
YKL145W	rpt1-1	YOR261C	rpn8-5008	0.303
YKL145W	rpt1-1	YPR103W	pre2-75	0.201
YKL145W	rpt1-1	YFR004W	rpn11-8	0.456
YKL145W	rpt1-1	YBL041W	pre7-5001	0.327
YKL145W	rpt1-1	YOR362C	pre10-5001	0.408
YKL145W	rpt1-1	YOR117W	rpt5-5002	0.291
YKL145W	rpt1-1	YPR103W	pre2-1-supp1	0.202
YKL145W	rpt1-1	YDL007W	rpt2-rf	0.375
YKL145W	rpt1-1	YOL038W	pre6-5001	0.310
YKL145W	rpt1-1	YNL298W	cla4	0.227
YKL145W	rpt1-1	YPR103W	pre2-127	0.202
YKL145W	rpt1-1	YFR004W	rpn11-14	0.466
YKL145W	rpt1-1	YGL011C	scl1-5001	0.321
YKL145W	rpt1-1	YGL048C	rpt6-1-supp1	0.362
YKL145W	rpt1-1	YLR021W	irc25	0.233
YKL145W	rpt1-1	YER012W	pre1-1	0.347
YKL145W	rpt1-1	YHR027C	rpn1-821	0.314
YKL145W	rpt1-1	YPR108W	rpn7-3	0.440
YKL145W	rpt1-1	YPR103W	pre2-2	0.217
YKL145W	rpt1-1	YOR261C	rpn8-5007	0.395
YKL145W	rpt1-1	YOR157C	pup1-1	0.237
YMR025W	csi1	YNL082W	pms1	0.240
YDR484W	vps52	YDR414C	erd1	0.243
YDR484W	vps52	YEL002C	wbp1-2	0.262
YDR484W	vps52	YBR254C	trs20-5001	0.342
YDR484W	vps52	YDR246W	trs23-5001	0.333
YDR484W	vps52	YDR468C	tlg1-5005	0.271
YDR484W	vps52	YLR262C	ypt6	0.345
YDR484W	vps52	YDR027C	vps54-supp1	0.370
YDR484W	vps52	YOR070C	gyp1	0.356
YDR484W	vps52	YDR320C	swa2	0.366
YDR484W	vps52	YPL051W	arl3	0.389
YDR484W	vps52	YBR080C	sec18-1	0.210
YDR484W	vps52	YEL002C	wbp1-1	0.273
YDR484W	vps52	YLR039C	ric1	0.321
YDR484W	vps52	YKR020W	vps51	0.531
YDR484W	vps52	YNL280C	erg24-supp1	0.267
YDR484W	vps52	YJL004C	sys1	0.416
YDR484W	vps52	YER122C	glo3	0.285
YDR484W	vps52	YMR004W	mvp1	0.206
YDR484W	vps52	YML115C	van1	0.216
YDR484W	vps52	YDR108W	trs85	0.250
YDR484W	vps52	YDL006W	ptc1	0.291
YDR484W	vps52	YFL025C	bst1	0.202
YDR484W	vps52	YFL038C	ypt1-3	0.268
YDR484W	vps52	YDL145C	cop1-1	0.299
YDR484W	vps52	YDR162C	nbp2	0.330
YDR484W	vps52	YGL054C	erv14	0.233
YDR484W	vps52	YJR075W	hoc1	0.224
YDR484W	vps52	YNL041C	cog6	0.316
YDR484W	vps52	YHR030C	slt2	0.203
YDR484W	vps52	YGL005C	cog7	0.327
YDR484W	vps52	YML071C	cog8	0.366
YDR484W	vps52	YEL031W	spf1	0.229
YDR484W	vps52	YJL029C	vps53	0.441
YDR484W	vps52	YBL050W	sec17-1	0.264
YDR484W	vps52	YBR164C	arl1	0.422
YDR484W	vps52	YOR216C	rud3	0.227
YDR484W	vps52	YGL095C	vps45	0.351
YDR484W	vps52	YOL018C	tlg2	0.519
YDR484W	vps52	YDR389W	sac7	0.213
YDR484W	vps52	YHR188C	gpi16-5001	0.218
YDR484W	vps52	YDR137W	rgp1	0.326
YDR484W	vps52	YHR012W	vps29	0.307
YDR484W	vps52	YDR484W	vps52-supp1	0.486
YER093C-A	aim11	YHR198C	aim18	0.276
YER093C-A	aim11	YPL123C	rny1	0.221
YER093C-A	aim11	YDR471W	rpl27b	0.205
YER093C-A	aim11	YDL225W	shs1	0.265
YER093C-A	aim11	YPR050C	ypr050c	0.220
YER093C-A	aim11	YNL082W	pms1	0.208
YER093C-A	aim11	YNL085W	mkt1	0.234
YER093C-A	aim11	YMR122W-A	ncw1	0.438
YER093C-A	aim11	YLL045C	rpl8b	0.220
YIL107C	pfk26	YKL209C	ste6	0.203
YIL107C	pfk26	YOL086W-A	mhf1	0.246
YIL107C	pfk26	YIL002W-A	cmi7	0.211
YIL107C	pfk26	YNL130C-A	dgr1	0.230
YIL107C	pfk26	YNL190W	ynl190w	0.321
YIL107C	pfk26	YNR054C	esf2-5005	0.242
YIL107C	pfk26	YLR067C	pet309	0.205
YPL112C	pex25	YKL209C	ste6	0.245
YPL112C	pex25	YPL280W	hsp32	0.216
YPL112C	pex25	YOL086W-A	mhf1	0.211
YPL112C	pex25	YBR196C-A	ybr196c-a	0.240
YPL112C	pex25	YER008C	sec3-2	0.209
YPL112C	pex25	YOR011W-A	yor011w-a	0.215
YPL112C	pex25	YMR071C	tvp18	0.210
YAR014C	bud14	YAR018C	kin3	0.288
YPL115C	bem3	YEL017C-A	pmp2	0.210
YPL115C	bem3	YIL140W	axl2	0.251
YPL115C	bem3	YPL038W-A	ypl038w-a	0.283
YPL115C	bem3	YMR273C	zds1	0.243
YPL115C	bem3	YOR011W-A	yor011w-a	0.206
YPR161C	sgv1-23	YFL017C	gna1-ts	0.220
YPR161C	sgv1-23	YLR418C	cdc73	0.273
YPR161C	sgv1-23	YBR049C	reb1-5001	0.308
YML024W	rps17a	YBR048W	rps11b	0.205
YML024W	rps17a	YPL239W	yar1	0.256
YML024W	rps17a	YKR057W	rps21a	0.391
YML024W	rps17a	YNL302C	rps19b	0.251
YML024W	rps17a	YBR181C	rps6b	0.224
YML024W	rps17a	YML073C	rpl6a	0.203
YML024W	rps17a	YBL071C-B	ybl071c-b	0.306
YML024W	rps17a	YDR450W	rps18a	0.274
YML024W	rps17a	YLR185W	rpl37a	0.249
YML024W	rps17a	YOR312C	rpl20b	0.235
YML024W	rps17a	YPL090C	rps6a	0.229
YML024W	rps17a	YOL121C	rps19a	0.267
YML024W	rps17a	YGL123W	rps2-5004	0.216
YOR035C	she4	YEL002C	wbp1-2	0.259
YOR035C	she4	YIL062C	arc15-10	0.344
YOR035C	she4	YFL039C	act1-124	0.328
YOR035C	she4	YJL183W	mnn11	0.316
YOR035C	she4	YLR110C	ccw12	0.353
YOR035C	she4	YIR006C	pan1-4	0.361
YOR035C	she4	YEL002C	wbp1-1	0.214
YOR035C	she4	YML115C	van1	0.217
YOR035C	she4	YBR109C	cmd1-8	0.352
YOR035C	she4	YBR023C	chs3	0.218
YOR035C	she4	YJR075W	hoc1	0.343
YOR035C	she4	YFL039C	act1-159	0.250
YOR035C	she4	YHR030C	slt2	0.294
YOR035C	she4	YNL152W	inn1-5007	0.217
